kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2001M07	105.5886
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2001M08	99.4939
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2001M09	94.6190
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2001M10	88.4952
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2001M11	86.2273
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2001M12	71.9928
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M01	72.5786
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M02	74.3355
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M03	73.5995
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M04	75.7185
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M05	79.9914
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M06	76.3516
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M07	74.2065
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M08	71.7145
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M09	71.4314
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M10	73.4787
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M11	76.9814
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2002M12	81.5426
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M01	80.5523
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M02	83.2095
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M03	85.4157
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M04	89.3032
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M05	84.3195
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M06	80.8584
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M07	86.6004
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M08	90.2524
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M09	90.4541
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M10	91.1344
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M11	94.3935
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2003M12	93.7568
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M01	84.9581
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M02	87.1320
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M03	91.6487
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M04	94.2468
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M05	91.3039
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M06	95.2109
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M07	98.9705
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M08	94.8023
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M09	93.0482
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M10	93.1514
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M11	94.5996
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2004M12	96.7091
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M01	94.9367
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M02	95.0280
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M03	93.6070
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M04	93.5220
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M05	92.3385
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M06	90.5955
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M07	92.3271
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M08	93.8235
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M09	95.7096
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M10	94.3114
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M11	95.0468
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2005M12	98.8195
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M01	101.0968
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M02	102.1450
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M03	99.2687
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M04	99.9341
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M05	92.8057
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M06	84.2876
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M07	83.0076
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M08	83.8339
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M09	78.9338
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M10	77.3059
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M11	79.6564
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2006M12	80.0911
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1995M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1996M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1997M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1998M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	1999M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M10	382.2782
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M11	383.0159
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2000M12	382.0642
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M01	381.7459
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M02	382.4170
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M03	382.8600
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M04	383.2311
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M05	383.2381
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M06	382.8216
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M07	382.4623
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M08	382.3496
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M09	382.2540
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M10	381.9783
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M11	382.4645
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2001M12	382.3717
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M01	380.6527
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M02	381.3180
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M03	381.2753
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M04	381.2630
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M05	380.8795
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M06	381.4400
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M07	381.5083
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M08	381.5018
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M09	381.4857
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M10	381.7330
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M11	380.9614
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2002M12	380.4163
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M01	380.0854
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M02	380.3405
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M03	380.6871
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M04	381.3153
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M05	381.4575
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M06	381.4948
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M07	381.8843
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M08	381.8672
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M09	381.4909
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M10	381.5535
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M11	381.8480
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2003M12	381.0158
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M01	380.8357
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M02	381.4320
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M03	382.6983
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M04	382.4032
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M05	382.2883
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M06	380.3173
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M07	380.1682
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M08	380.2118
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M09	380.2991
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M10	380.2852
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M11	379.9482
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2004M12	380.0410
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M01	380.4200
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M02	380.5300
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M03	380.7190
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M04	381.0150
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M05	380.5630
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M06	380.6495
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M07	381.3486
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M08	381.4235
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M09	381.3518
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M10	381.5143
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M11	381.4246
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2005M12	381.1390
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M01	381.4877
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M02	381.6385
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M03	381.4887
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M04	381.5188
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M05	381.2533
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M06	381.2495
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M07	381.4371
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M08	381.4783
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M09	381.4352
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M10	381.2009
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M11	381.2477
Valutakurser (DKK pr. 100 enheder valuta)	Bulgarske lev  (Okt. 2000-)	2006M12	381.1711
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1995M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1996M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1997M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Rumænske lei  (Jul. 2005-)	1998M11	..
