kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M02	1115.9530
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M03	1095.1790
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M04	1097.1290
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M05	1093.8120
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M06	1102.1870
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M07	1103.3650
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M08	1098.3280
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M09	1081.7770
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M10	1070.6910
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M11	1051.6280
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2007M12	1036.8670
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M01	997.0959
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M02	992.6848
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M03	962.5528
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M04	938.4048
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M05	941.7805
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M06	942.2085
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M07	940.6465
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M08	940.9691
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M09	933.2700
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M10	947.7269
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M11	897.1690
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2008M12	829.9363
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M01	811.9786
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M02	840.2600
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M03	810.4354
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M04	830.3674
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M05	841.4445
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M06	870.8905
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M07	864.8796
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M08	863.0433
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M09	835.2868
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M10	813.1555
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M11	827.8652
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2009M12	826.6910
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M01	842.9865
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M02	849.7680
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M03	825.4178
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M04	851.4000
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M05	868.2222
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M06	899.0345
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M07	891.8250
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M08	904.5068
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M09	886.9159
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M10	850.9124
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M11	871.9272
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2010M12	879.4695
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M01	879.8190
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M02	880.9255
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M03	860.7191
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M04	844.5800
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M05	849.4672
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M06	839.8942
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M07	842.7947
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M08	849.7969
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M09	854.2255
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M10	855.3353
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M11	867.8968
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2011M12	880.8790
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M01	893.5782
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M02	888.2848
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M03	891.0295
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M04	905.3311
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M05	924.2610
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M06	922.6535
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M07	943.7355
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M08	943.8722
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M09	933.8560
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M10	924.6126
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M11	927.8477
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2012M12	918.9500
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M01	896.3632
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M02	864.9525
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M03	866.2626
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M04	875.7825
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M05	877.1520
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M06	875.3847
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M07	865.2904
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M08	868.2095
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M09	886.0562
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M10	880.4913
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M11	890.2848
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2013M12	891.8206
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M01	902.5277
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M02	904.4280
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M03	897.4586
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M04	904.6647
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M05	914.9216
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M06	928.3337
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M07	940.1683
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M08	935.0533
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M09	941.1200
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M10	944.0717
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M11	941.3825
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2014M12	943.1216
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M01	970.6500
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M02	1006.1820
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M03	1031.0336
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M04	1036.0095
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M05	1033.8971
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M06	1035.9062
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M07	1055.7030
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M08	1045.1124
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M09	1020.2977
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M10	1018.0695
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M11	1055.8714
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2015M12	1029.0910
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M01	989.0840
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M02	962.3681
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M03	956.4145
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M04	939.0380
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M05	958.6584
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M06	941.4305
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M07	884.5371
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M08	870.1339
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M09	873.9423
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M10	832.4176
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M11	856.6245
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2016M12	880.6829
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M01	863.6750
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M02	871.9120
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M03	859.0357
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M04	876.8476
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M05	870.6079
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M06	847.5795
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M07	839.2286
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M08	816.3478
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M09	831.8400
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M10	835.6418
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M11	838.1486
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2017M12	843.3053
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M01	82.0973
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M02	81.1220
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M03	80.1086
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M04	80.7044
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M05	80.9540
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M06	79.8070
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M07	81.0205
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M08	79.8383
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M09	80.2615
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M10	81.2504
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M11	80.2527
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2007M12	79.1159
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M01	78.9977
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M02	79.6052
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M03	79.3061
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M04	79.6305
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M05	80.1240
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M06	79.5435
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M07	78.8857
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M08	79.3705
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M09	77.9927
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M10	75.6948
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M11	73.5650
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2008M12	69.5142
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M01	69.4843
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M02	68.3675
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M03	66.7032
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M04	68.4700
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M05	70.2272
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M06	68.4270
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M07	68.8017
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M08	72.8333
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M09	72.9896
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M10	72.2005
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M11	72.0214
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2009M12	71.4610
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M01	73.0110
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M02	74.8300
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M03	76.5009
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M04	77.0489
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M05	76.9672
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M06	77.7350
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M07	78.4859
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M08	79.0709
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M09	80.7436
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M10	80.3600
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M11	80.0182
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2010M12	82.2333
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M01	83.6167
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M02	84.8380
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M03	83.9274
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M04	83.0961
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M05	83.2400
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M06	81.7332
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M07	81.6314
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M08	81.2857
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M09	81.5296
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M10	81.6833
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M11	81.4300
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2011M12	82.4352
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M01	84.0159
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M02	84.2914
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M03	83.6645
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M04	83.8911
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M05	82.7932
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M06	83.8050
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M07	87.0627
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M08	89.9191
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M09	87.7695
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M10	86.5796
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M11	86.6536
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2012M12	86.1865
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M01	86.5464
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M02	87.6815
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M03	89.3237
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M04	88.3540
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M05	86.9480
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M06	85.8616
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M07	86.1148
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M08	85.6932
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M09	85.9657
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M10	85.2717
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M11	83.9976
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2013M12	83.2389
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M01	84.4655
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M02	84.1140
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M03	84.1810
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M04	82.6889
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M05	82.6874
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M06	82.0068
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M07	80.7639
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M08	81.1429
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M09	80.9864
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M10	81.1057
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M11	80.5500
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2014M12	79.1789
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M01	79.0186
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M02	78.5085
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M03	80.6909
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M04	80.0616
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M05	80.2724
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M06	80.4914
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M07	79.5013
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M08	78.4300
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M09	79.4391
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M10	79.8014
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M11	80.1048
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2015M12	80.6570
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M01	80.3885
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M02	79.3071
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M03	80.3105
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M04	80.8500
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M05	80.0247
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M06	79.6832
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M07	78.5205
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M08	78.3974
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M09	77.8582
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M10	76.6505
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M11	75.5364
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2016M12	76.5919
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M01	78.1782
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M02	78.4580
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M03	78.0400
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M04	77.5171
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M05	76.6232
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M06	76.2490
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M07	77.5543
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2017M08	77.8970
